,GameDay,GameID,TeamID,Team,OpponentID,Opponent,Location,WinOrLoss,MIN,PTS,FGM,FGA,3FM,3FA,FTM,FTA,REB,AST,STL,BLK,OREB,TO,PF
792,11/13/2023,1247623,479,Duquesne,546,Stony Brook,H,W,195,85,32,64,13,28,8,11,43,15,8,5,14,12,14
793,11/13/2023,1247623,546,Stony Brook,479,Duquesne,V,L,195,63,22,66,12,29,7,12,29,9,5,5,12,9,11
794,11/13/2023,1247831,434,Fairfield,4000,ND1,H,W,195,92,35,68,15,39,7,8,48,25,10,8,13,10,10
795,11/13/2023,1247948,473,Pittsburgh,566,Florida Gulf Coast,H,W,195,86,30,61,8,28,18,32,38,15,6,5,11,6,16
796,11/13/2023,1247948,566,Florida Gulf Coast,473,Pittsburgh,V,L,194,74,28,58,7,24,11,17,28,12,3,2,6,9,18
797,11/13/2023,1247970,263,Florida International,334,Miami (Fla.),V,L,192,80,32,71,11,33,5,8,31,17,7,4,15,9,15
798,11/13/2023,1247970,334,Miami (Fla.),263,Florida International,H,W,196,86,31,53,13,21,11,14,31,20,8,5,6,14,9
799,11/13/2023,1248358,530,Hampton,533,Norfolk State,V,L,195,68,22,57,6,26,18,28,31,9,8,0,10,19,27
800,11/13/2023,1248358,533,Norfolk State,530,Hampton,H,W,194,75,20,58,6,34,29,34,33,11,13,5,10,14,23
801,11/13/2023,1248464,335,Stetson,341,Houston,V,L,195,48,18,41,9,18,3,5,19,13,3,0,3,23,15
802,11/13/2023,1248464,341,Houston,335,Stetson,H,W,195,79,30,57,9,20,10,15,32,15,17,3,12,11,12
803,11/13/2023,1248805,377,Kansas State,559,South Dakota State,H,W,196,91,35,61,14,25,7,9,35,24,9,6,6,17,17
804,11/13/2023,1248805,559,South Dakota State,377,Kansas State,V,L,196,68,27,65,7,21,7,15,27,13,12,5,11,13,13
805,11/13/2023,1248943,2028841,Le Moyne,4000,ND1,H,W,194,105,44,73,12,36,5,9,40,24,13,6,4,5,10
806,11/13/2023,1248992,87,Lindenwood,4000,ND1,H,W,195,83,36,62,3,16,8,13,29,18,13,2,10,8,11
807,11/13/2023,1249045,287,Pepperdine,432,Long Island,H,W,192,88,27,67,9,19,25,28,49,14,6,3,13,13,17
808,11/13/2023,1249045,432,Long Island,287,Pepperdine,V,L,194,53,15,53,4,15,19,25,29,5,9,0,2,15,22
809,11/13/2023,1249082,273,Louisiana Tech,4000,ND1,H,W,194,100,38,73,12,31,12,21,41,23,15,3,11,6,17
810,11/13/2023,1249312,494,Massachusetts,538,Quinnipiac,H,W,195,102,39,70,11,28,13,20,32,23,9,2,10,7,20
811,11/13/2023,1249312,538,Quinnipiac,494,Massachusetts,V,L,193,81,26,60,6,20,23,30,33,16,4,2,13,15,18
812,11/13/2023,1249339,510,McNeese State,4000,ND1,H,W,195,110,46,71,7,14,11,12,39,24,15,1,9,10,17
813,11/13/2023,1249440,276,Middle Tennessee,515,Western Carolina,H,L,196,64,24,58,3,13,13,25,35,3,1,4,11,7,20
814,11/13/2023,1249440,515,Western Carolina,276,Middle Tennessee,V,W,195,66,24,58,2,10,16,22,38,9,3,2,8,4,21
815,11/13/2023,1249517,437,Missouri,572,SIU Edwardsville,H,W,195,68,23,53,11,29,11,14,30,16,7,8,4,8,19
816,11/13/2023,1249517,572,SIU Edwardsville,437,Missouri,V,L,194,50,14,49,4,14,18,25,29,7,5,4,6,10,15
817,11/13/2023,1249529,279,Missouri State,527,Oral Roberts,H,W,195,84,30,63,9,24,15,23,41,18,7,8,5,11,12
818,11/13/2023,1249529,527,Oral Roberts,279,Missouri State,V,L,197,69,28,72,5,25,8,9,34,10,8,4,7,10,19
819,11/13/2023,1249917,491,South Carolina State,564,North Florida,H,W,200,87,32,63,5,12,18,27,36,17,15,1,10,10,16
820,11/13/2023,1249917,564,North Florida,491,South Carolina State,V,L,200,77,22,55,9,29,24,27,28,17,6,2,8,19,18
821,11/13/2023,1250008,468,Stephen F. Austin,476,Northwestern State,V,W,191,96,36,57,9,20,15,20,34,19,12,3,9,21,28
822,11/13/2023,1250008,476,Northwestern State,468,Stephen F. Austin,H,L,193,70,19,58,6,24,26,36,31,7,8,2,18,19,20
823,11/13/2023,1250155,328,Villanova,331,Penn,V,L,195,72,22,63,9,33,19,22,32,6,8,1,14,6,23
824,11/13/2023,1250155,331,Penn,328,Villanova,H,W,195,76,24,47,7,17,21,34,36,11,2,5,8,14,19
825,11/13/2023,1250541,303,South Carolina,411,Virginia Military Institute,H,W,195,74,25,71,7,23,17,25,39,14,10,3,18,9,13
826,11/13/2023,1250541,411,Virginia Military Institute,303,South Carolina,V,L,196,64,25,59,4,13,10,17,34,11,5,5,9,15,22
827,11/13/2023,1250750,525,Tennessee-Martin,4000,ND1,H,W,194,90,30,62,7,26,23,27,40,13,7,3,6,15,10
828,11/13/2023,1250777,551,Texas A&M-Corpus Christi,4000,ND1,H,W,192,104,40,74,10,25,14,30,49,28,11,2,18,12,26
829,11/13/2023,1250876,11199,UC San Diego,4000,ND1,H,W,193,116,41,66,13,26,21,24,39,22,12,5,7,10,15
830,11/13/2023,1250882,430,UC Santa Barbara,502,UTEP,V,L,197,76,25,52,5,14,21,30,34,16,3,5,8,17,24
831,11/13/2023,1250882,502,UTEP,430,UC Santa Barbara,H,W,194,89,34,63,3,10,18,31,33,18,11,3,8,7,23
832,11/13/2023,1254127,294,Nebraska,306,Rider,H,W,196,64,19,57,9,32,17,22,43,13,3,0,12,10,9
833,11/13/2023,1254127,306,Rider,294,Nebraska,V,L,194,50,17,56,6,25,10,12,33,8,10,5,6,11,18
834,11/13/2023,1257881,441,Youngstown State,4000,ND1,H,W,196,99,37,67,14,33,11,14,35,26,5,4,11,11,8
835,11/13/2023,1257966,305,Saint John`s,517,Michigan,H,L,194,73,27,75,9,27,10,17,37,11,8,4,19,16,16
836,11/13/2023,1257966,517,Michigan,305,Saint John`s,V,W,195,89,32,62,11,26,14,23,33,17,8,6,10,12,18
837,11/14/2023,1245364,450,Iowa,456,Creighton,V,L,194,84,34,68,6,14,10,14,27,20,7,6,6,7,18
838,11/14/2023,1245364,456,Creighton,450,Iowa,H,W,196,92,32,62,10,29,18,24,37,19,2,3,8,11,14
839,11/14/2023,1245380,388,Illinois,462,Marquette,H,L,194,64,21,60,11,33,11,13,37,8,6,7,11,15,15
840,11/14/2023,1245380,462,Marquette,388,Illinois,V,W,197,71,27,62,5,17,12,20,36,7,9,0,9,8,14
841,11/14/2023,1245540,293,Saint Francis (PA),394,Penn State,V,L,194,53,21,60,5,19,6,8,37,13,1,3,15,17,20
842,11/14/2023,1245540,394,Penn State,293,Saint Francis (PA),H,W,192,83,29,66,7,28,18,23,36,12,7,3,15,8,15
843,11/14/2023,1245546,289,Providence,325,Wisconsin,H,W,194,72,24,41,8,18,16,27,29,11,5,3,2,16,16
844,11/14/2023,1245546,325,Wisconsin,289,Providence,V,L,192,59,21,62,5,20,12,12,29,6,6,1,12,12,23
845,11/14/2023,1245590,419,Western Michigan,471,Northwestern,V,L,194,59,22,53,8,25,7,12,37,15,4,3,13,14,16
846,11/14/2023,1245590,471,Northwestern,419,Western Michigan,H,W,197,63,23,51,6,26,11,14,18,12,9,5,3,7,13
847,11/14/2023,1245658,416,Prairie View,581,Abilene Christian,V,W,196,79,21,49,4,10,33,34,34,7,8,5,8,14,23
848,11/14/2023,1245658,581,Abilene Christian,416,Prairie View,H,L,196,74,23,60,5,19,23,29,34,9,8,1,13,14,25
849,11/14/2023,1245717,376,Akron,4000,ND1,H,W,193,114,42,79,20,43,10,13,49,28,9,4,16,10,10
850,11/14/2023,1245745,344,Alabama,443,South Alabama,H,W,194,102,34,55,12,23,22,30,46,21,9,6,11,10,19
851,11/14/2023,1245745,443,South Alabama,344,Alabama,V,L,195,46,14,60,5,29,13,21,23,6,6,2,10,11,21
852,11/14/2023,1245804,238,Alabama State,4000,ND1,H,W,192,115,41,76,12,32,21,27,54,24,15,9,15,9,17
853,11/14/2023,1245864,242,Alcorn State,346,Arkansas State,V,L,193,86,28,56,3,7,27,34,32,10,9,1,11,7,16
854,11/14/2023,1245864,346,Arkansas State,242,Alcorn State,H,W,195,100,34,65,19,43,13,17,31,28,4,5,11,10,23
855,11/14/2023,1245922,345,Appalachian State,504,Oregon State,V,L,221,71,26,63,9,27,10,17,38,13,3,8,10,13,18
856,11/14/2023,1245922,504,Oregon State,345,Appalachian State,H,W,219,81,26,64,13,34,16,21,39,14,8,3,9,11,17
857,11/14/2023,1246153,350,Austin Peay,4000,ND1,H,W,194,79,32,68,10,27,5,8,43,15,10,6,14,8,11
858,11/14/2023,1246211,454,Ball State,4000,ND1,H,W,193,92,33,65,3,16,23,33,40,6,12,2,11,4,17
859,11/14/2023,1246236,448,Baylor,466,Missouri-Kansas City,H,W,193,99,31,54,13,23,24,31,36,17,3,4,13,13,15
860,11/14/2023,1246236,466,Missouri-Kansas City,448,Baylor,V,L,192,61,25,61,4,23,7,10,21,10,8,4,10,13,25
861,11/14/2023,1246262,436,Chattanooga,11197,Bellarmine,H,W,197,72,26,55,6,28,14,15,38,11,3,0,7,12,12
862,11/14/2023,1246262,11197,Bellarmine,436,Chattanooga,V,L,195,64,25,60,8,26,6,8,20,10,9,0,1,5,18
863,11/14/2023,1246289,543,Belmont,4000,ND1,H,W,196,93,37,65,9,26,10,21,44,15,16,6,14,16,12
864,11/14/2023,1246425,270,Boston University,316,Howard,V,L,193,53,20,59,6,23,7,11,32,12,4,1,5,13,23
865,11/14/2023,1246425,316,Howard,270,Boston University,H,W,195,64,19,54,6,22,20,26,38,8,7,3,6,10,14
866,11/14/2023,1246450,453,Bowling Green,541,Oakland,V,L,196,62,25,58,5,20,7,14,32,10,4,3,8,17,20
867,11/14/2023,1246450,541,Oakland,453,Bowling Green,H,W,196,81,28,57,7,18,18,27,29,10,14,3,7,11,16
868,11/14/2023,1246476,366,Bradley,11198,Tarleton State,H,W,194,86,32,52,17,28,5,11,26,22,5,3,3,15,16
869,11/14/2023,1246476,11198,Tarleton State,366,Bradley,V,L,195,63,21,55,3,14,18,20,27,6,11,1,10,13,12
870,11/14/2023,1246504,246,Brown,409,New Hampshire,V,L,192,64,23,61,3,15,15,23,37,9,9,3,12,14,23
871,11/14/2023,1246504,409,New Hampshire,246,Brown,H,W,195,82,25,58,10,25,22,27,32,14,11,5,6,12,20
872,11/14/2023,1246556,280,Bucknell,500,La Salle,V,L,195,57,18,48,6,21,15,24,29,10,3,1,6,16,25
873,11/14/2023,1246556,500,La Salle,280,Bucknell,H,W,197,69,23,54,8,26,15,26,31,17,8,1,6,11,25
874,11/14/2023,1246714,253,Cal State Northridge,397,Chicago State,V,W,197,74,30,55,2,10,12,20,40,15,3,3,9,12,20
875,11/14/2023,1246714,397,Chicago State,253,Cal State Northridge,H,L,197,64,23,63,5,26,13,20,28,8,5,3,9,6,18
876,11/14/2023,1247161,310,Syracuse,391,Colgate,H,W,196,79,27,67,9,32,16,20,27,13,10,5,6,7,11
877,11/14/2023,1247161,391,Colgate,310,Syracuse,V,L,196,75,29,60,9,24,8,13,42,15,5,2,9,19,16
878,11/14/2023,1247207,254,Colorado,519,Milwaukee,H,W,196,106,37,63,13,20,19,24,37,25,7,5,8,11,14
879,11/14/2023,1247207,519,Milwaukee,254,Colorado,V,L,192,79,27,73,11,34,14,18,32,12,6,2,16,12,19
880,11/14/2023,1247221,360,Colorado State,557,Northern Colorado,V,W,196,83,29,61,10,26,15,20,42,16,4,4,8,10,16
881,11/14/2023,1247221,557,Northern Colorado,360,Colorado State,H,L,194,64,24,65,7,27,9,18,36,10,3,3,10,10,16
882,11/14/2023,1247268,255,Connecticut,277,Mississippi Valley State,H,W,194,87,29,53,11,28,18,30,36,20,4,3,12,12,20
883,11/14/2023,1247268,277,Mississippi Valley State,255,Connecticut,V,L,192,53,19,59,1,9,14,21,24,7,7,1,11,11,26
884,11/14/2023,1247432,363,DePaul,568,South Dakota,H,W,194,72,26,56,8,18,12,16,30,19,2,9,8,11,12
885,11/14/2023,1247432,568,South Dakota,363,DePaul,V,L,195,60,21,65,4,17,14,16,33,10,4,3,14,13,19
886,11/14/2023,1247529,465,Mississippi,475,Detroit,H,W,196,70,28,62,9,18,5,6,27,22,9,4,10,8,16
887,11/14/2023,1247529,475,Detroit,465,Mississippi,V,L,197,69,25,52,6,15,13,18,31,15,5,1,8,11,14
888,11/14/2023,1247554,431,Drake,4000,ND1,H,W,195,87,29,54,11,25,18,26,30,17,8,1,8,7,13
889,11/14/2023,1247579,393,Drexel,501,Temple,H,L,196,64,22,58,7,20,13,16,39,13,3,5,8,13,19
890,11/14/2023,1247579,501,Temple,393,Drexel,V,W,195,66,18,58,8,26,22,26,29,8,10,4,5,5,16
891,11/14/2023,1247742,433,Eastern Michigan,526,Florida Atlantic,V,L,197,57,23,54,2,15,9,14,21,7,5,0,7,11,14
892,11/14/2023,1247742,526,Florida Atlantic,433,Eastern Michigan,H,W,195,100,40,64,13,25,7,12,38,25,6,2,11,7,15
893,11/14/2023,1247888,261,Florida A&M,395,Florida,V,L,195,68,29,68,5,13,5,6,27,10,10,1,12,15,22
894,11/14/2023,1247888,395,Florida,261,Florida A&M,H,W,193,89,30,63,6,19,23,35,44,12,8,8,20,12,12
895,11/14/2023,1248151,378,George Washington,380,Hofstra,H,W,196,71,27,66,8,23,9,9,39,12,11,5,5,13,14
896,11/14/2023,1248151,380,Hofstra,378,George Washington,V,L,196,60,25,67,7,27,3,3,32,12,6,6,3,15,13
897,11/14/2023,1248212,367,Georgia Southern,485,Jacksonville,V,L,193,68,21,60,7,26,19,27,22,7,10,4,10,10,20
898,11/14/2023,1248212,485,Jacksonville,367,Georgia Southern,H,W,194,85,29,52,9,18,18,25,33,13,9,7,8,15,22
899,11/14/2023,1248250,371,Georgia Tech,580,Massachusetts-Lowell,H,L,196,71,26,70,6,30,13,23,39,11,5,6,14,11,22
900,11/14/2023,1248250,580,Massachusetts-Lowell,371,Georgia Tech,V,W,197,74,28,67,2,15,16,19,40,12,7,6,11,9,19
901,11/14/2023,1248267,435,Gonzaga,4000,ND1,H,W,195,123,52,82,7,22,12,21,58,23,7,7,19,11,15
902,11/14/2023,1248291,403,Grambling,4000,ND1,H,W,194,113,51,84,2,9,9,12,42,23,17,3,17,11,14
903,11/14/2023,1248333,243,Valparaiso,349,Green Bay,H,W,195,64,21,58,4,18,18,25,31,10,6,9,7,5,13
904,11/14/2023,1248333,349,Green Bay,243,Valparaiso,V,L,196,59,26,61,2,18,5,11,40,5,3,2,9,10,17
905,11/14/2023,1248379,231,Northeastern,372,Harvard,V,L,193,56,20,54,6,21,10,17,27,10,6,5,7,12,11
906,11/14/2023,1248379,372,Harvard,231,Northeastern,H,W,194,80,31,64,10,22,8,12,40,14,7,8,12,10,13
907,11/14/2023,1248409,544,High Point,11201,Queens (N.C.),V,L,194,72,29,65,8,22,6,12,46,8,4,11,16,12,16
908,11/14/2023,1248409,11201,Queens (N.C.),544,High Point,H,W,195,74,24,65,11,28,15,21,26,13,6,1,5,5,16
909,11/14/2023,1248447,457,Holy Cross,542,Sacred Heart,H,L,195,77,32,66,9,24,4,10,37,13,5,1,11,14,18
910,11/14/2023,1248447,542,Sacred Heart,457,Holy Cross,V,W,198,84,28,60,10,21,18,25,34,11,9,7,9,10,14
911,11/14/2023,1248535,460,Indiana State,537,IUPUI,H,W,193,96,38,63,10,23,10,15,37,28,7,3,7,7,21
912,11/14/2023,1248535,537,IUPUI,460,Indiana State,V,L,193,57,23,58,0,13,11,20,25,6,3,1,6,12,16
913,11/14/2023,1248553,241,Idaho,4000,ND1,H,W,193,88,33,63,9,29,13,23,55,22,7,5,12,16,14
914,11/14/2023,1248620,418,Loyola Chicago,449,Illinois-Chicago,H,L,192,67,19,58,6,25,23,25,31,12,9,3,6,12,19
915,11/14/2023,1248620,449,Illinois-Chicago,418,Loyola Chicago,V,W,196,72,24,55,10,24,14,15,31,15,7,8,5,16,17
916,11/14/2023,1248639,582,Incarnate Word,4000,ND1,H,W,193,104,41,69,13,25,9,9,51,18,8,7,13,21,18
917,11/14/2023,1248716,300,Loyola Marymount,373,Jackson State,H,W,194,88,29,59,15,33,15,24,46,21,9,3,12,13,19
918,11/14/2023,1248716,373,Jackson State,300,Loyola Marymount,V,L,196,66,23,60,5,18,15,20,28,13,7,2,6,12,20
919,11/14/2023,1248748,480,West Virginia,531,Jacksonville State,H,W,196,70,23,45,8,19,16,25,33,16,5,4,4,12,11
920,11/14/2023,1248748,531,Jacksonville State,480,West Virginia,V,L,195,57,21,61,10,26,5,10,32,9,6,0,10,10,20
921,11/14/2023,1248787,224,Kansas,332,Kentucky,H,W,195,89,28,59,6,18,27,36,44,22,7,4,7,13,23
922,11/14/2023,1248787,332,Kentucky,224,Kansas,V,L,198,84,25,76,12,38,22,30,39,14,9,3,13,8,22
923,11/14/2023,1248920,296,Lamar,406,Texas-San Antonio,H,W,195,90,28,80,11,29,23,30,52,21,4,8,23,8,21
924,11/14/2023,1248920,406,Texas-San Antonio,296,Lamar,V,L,194,82,28,68,8,30,18,26,41,15,4,3,12,9,22
925,11/14/2023,1249016,513,Tennessee Tech,555,Lipscomb,H,L,195,65,25,66,9,24,6,8,33,10,1,3,10,14,14
926,11/14/2023,1249016,555,Lipscomb,513,Tennessee Tech,V,W,194,96,36,63,12,27,12,14,34,20,8,2,5,5,8
927,11/14/2023,1249028,323,San Diego State,389,Long Beach State,H,W,195,88,28,58,9,24,23,30,32,20,11,3,10,15,19
928,11/14/2023,1249028,389,Long Beach State,323,San Diego State,V,L,195,76,27,54,7,17,15,20,22,10,12,4,3,18,25
929,11/14/2023,1249281,356,Maryland-Baltimore County,4000,ND1,H,W,193,84,31,62,9,18,13,26,37,15,7,4,9,12,18
930,11/14/2023,1249340,510,McNeese State,4000,ND1,H,W,195,81,32,66,6,20,11,18,45,16,17,3,14,9,11
931,11/14/2023,1249379,507,Mercer,511,Morehead State,V,L,194,66,24,54,5,13,13,19,18,9,13,1,8,14,20
932,11/14/2023,1249379,511,Morehead State,507,Mercer,H,W,197,74,22,42,8,20,22,25,32,12,7,6,8,25,21
933,11/14/2023,1249492,495,Mississippi State,5050,North Alabama,H,W,193,81,32,68,7,26,10,15,39,18,12,4,8,15,17
934,11/14/2023,1249492,5050,North Alabama,495,Mississippi State,V,L,193,54,21,62,4,14,8,13,31,7,9,3,6,20,13
935,11/14/2023,1249666,281,Murray State,399,Western Kentucky,H,L,196,81,25,61,8,23,23,32,29,15,5,3,11,11,18
936,11/14/2023,1249666,399,Western Kentucky,281,Murray State,V,W,196,86,30,57,8,16,18,21,27,10,7,3,6,15,24
937,11/14/2023,1249742,438,New Mexico State,4000,ND1,H,W,186,78,26,59,13,26,13,15,39,18,4,3,5,5,15
938,11/14/2023,1249844,229,Virginia,509,North Carolina A&T,H,W,195,80,31,57,6,13,12,16,41,22,7,10,11,8,11
939,11/14/2023,1249844,509,North Carolina A&T,229,Virginia,V,L,195,51,17,53,8,31,9,12,18,11,4,2,4,10,13
940,11/14/2023,1249854,569,North Carolina Central,4000,ND1,H,W,193,113,43,74,14,35,13,17,37,28,19,5,11,11,12
941,11/14/2023,1249994,578,Northern Kentucky,4000,ND1,H,W,195,85,28,61,11,28,18,24,34,18,9,3,11,12,17
942,11/14/2023,1250048,405,Texas State,446,Oklahoma,V,L,195,54,20,64,5,20,9,11,29,10,7,6,11,15,19
943,11/14/2023,1250048,446,Oklahoma,405,Texas State,H,W,194,93,32,58,7,21,22,27,40,14,9,7,11,11,10
944,11/14/2023,1250283,459,Wagner,474,Rhode Island,V,L,195,53,19,60,10,28,5,9,23,15,6,2,5,5,20
945,11/14/2023,1250283,474,Rhode Island,459,Wagner,H,W,197,69,26,50,2,10,15,26,42,16,4,3,9,9,12
946,11/14/2023,1250348,233,Texas A&M,342,SMU,V,W,196,79,25,67,7,25,22,27,41,14,11,8,16,7,15
947,11/14/2023,1250348,342,SMU,233,Texas A&M,H,L,196,66,23,65,10,23,10,13,36,15,5,4,14,15,24
948,11/14/2023,1250361,520,Sacramento State,4000,ND1,H,W,194,128,50,88,18,45,10,15,63,33,7,1,23,9,13
949,11/14/2023,1250401,498,Saint Joseph`s,11204,Stonehill,H,W,193,100,39,66,15,36,7,9,43,26,6,9,7,14,17
950,11/14/2023,1250401,11204,Stonehill,498,Saint Joseph`s,V,L,195,56,17,62,7,31,15,20,20,8,7,2,5,15,13
951,11/14/2023,1250448,297,Samford,4000,ND1,H,W,192,96,36,76,9,31,15,19,43,21,18,4,15,8,15
952,11/14/2023,1250499,301,Santa Clara,307,Stanford,V,W,196,89,33,72,13,28,10,10,40,15,8,1,10,10,15
953,11/14/2023,1250499,307,Stanford,301,Santa Clara,H,L,197,77,29,67,8,24,11,13,28,15,4,0,6,12,13
954,11/14/2023,1250619,314,UC Irvine,398,Southern California,V,W,195,70,24,62,8,25,14,17,30,17,6,4,5,7,20
955,11/14/2023,1250619,398,Southern California,314,UC Irvine,H,L,195,60,17,59,4,21,22,26,38,7,4,6,11,15,14
956,11/14/2023,1250629,11203,Southern Indiana,4000,ND1,H,W,195,68,27,59,4,15,10,11,30,10,9,5,7,12,11
957,11/14/2023,1250648,351,Utah State,402,Southern Utah,H,W,194,93,33,52,6,17,21,32,34,16,6,6,7,14,21
958,11/14/2023,1250648,402,Southern Utah,351,Utah State,V,L,196,84,32,63,9,27,11,16,23,8,6,0,6,10,25
959,11/14/2023,1250727,309,Tennessee,532,Wofford,H,W,194,82,27,59,11,27,17,23,34,16,10,5,13,8,16
960,11/14/2023,1250727,532,Wofford,309,Tennessee,V,L,196,61,23,61,10,37,5,8,30,15,2,1,12,13,18
961,11/14/2023,1250784,272,Texas Christian,404,Texas-Rio Grande Valley,H,W,194,88,35,68,8,17,10,11,39,24,13,9,11,18,17
962,11/14/2023,1250784,404,Texas-Rio Grande Valley,272,Texas Christian,V,L,195,55,23,56,2,11,7,13,19,15,9,7,4,21,14
963,11/14/2023,1250825,311,Toledo,421,Wright State,V,W,196,78,32,65,5,16,9,14,25,12,10,0,12,8,15
964,11/14/2023,1250825,421,Wright State,311,Toledo,H,L,197,77,32,58,4,16,9,11,27,15,5,5,11,15,11
965,11/14/2023,1250835,528,Troy,4000,ND1,H,W,193,111,46,84,12,33,7,8,48,25,16,5,19,12,10
966,11/14/2023,1250889,496,UNC Asheville,4000,ND1,H,W,195,117,47,69,8,27,15,22,43,32,12,2,9,11,12
967,11/14/2023,1250897,451,Vanderbilt,524,UNC Greensboro,H,W,194,74,23,57,11,29,17,18,39,12,1,2,13,12,10
968,11/14/2023,1250897,524,UNC Greensboro,451,Vanderbilt,V,L,195,70,29,70,7,29,5,7,28,7,5,3,10,4,19
969,11/14/2023,1250907,469,UNC Wilmington,4000,ND1,H,W,195,116,41,66,20,31,14,21,26,23,12,3,7,8,13
970,11/14/2023,1257848,285,Northern Iowa,4000,ND1,H,W,196,90,31,58,13,31,15,28,37,20,6,6,6,8,14
971,11/14/2023,1257969,227,Michigan State,236,Duke,H,L,195,65,26,63,6,19,7,12,29,12,5,6,10,12,23
972,11/14/2023,1257969,236,Duke,227,Michigan State,V,W,196,74,22,49,6,22,24,30,32,17,6,5,8,13,16
973,11/14/2023,1257998,558,UC Davis,560,North Dakota State,N,W,194,68,23,57,9,20,13,18,33,11,2,8,15,10,14
974,11/14/2023,1257998,560,North Dakota State,558,UC Davis,N,L,195,53,19,48,6,14,9,11,23,11,4,2,7,14,15
975,11/14/2023,1258008,267,Hawaii,4000,ND1,H,W,196,82,30,60,9,25,13,21,39,15,7,3,12,11,17
976,11/15/2023,1245374,426,Georgetown,493,Rutgers,V,L,196,60,18,51,7,25,17,21,36,4,3,1,9,18,21
977,11/15/2023,1245374,493,Rutgers,426,Georgetown,H,W,196,71,24,53,9,24,14,24,27,11,9,4,6,9,16
978,11/15/2023,1245833,338,Seton Hall,540,Albany,H,W,197,96,36,58,5,14,19,25,29,17,11,3,7,9,13
979,11/15/2023,1245833,540,Albany,338,Seton Hall,V,L,197,71,25,61,8,28,13,19,28,12,7,3,10,12,20
980,11/15/2023,1246182,249,Southeastern Louisiana,352,BYU,V,L,195,48,16,56,2,18,14,24,26,8,1,1,6,15,20
981,11/15/2023,1246182,352,BYU,249,Southeastern Louisiana,H,W,194,105,37,73,15,36,16,20,47,28,7,5,13,5,20
982,11/15/2023,1246318,260,Bethune-Cookman,4000,ND1,H,W,194,104,41,85,12,36,10,17,44,21,23,2,14,12,14
983,11/15/2023,1246344,379,Loyola Maryland,547,Binghamton,H,L,195,57,17,51,5,19,18,24,32,10,5,2,4,13,13
984,11/15/2023,1246344,547,Binghamton,379,Loyola Maryland,V,W,196,63,26,60,3,18,8,13,31,13,5,6,5,8,22
985,11/15/2023,1246396,291,Richmond,427,Boston College,V,L,195,61,24,60,5,19,8,12,29,10,6,6,6,5,15
986,11/15/2023,1246396,427,Boston College,291,Richmond,H,W,196,68,22,59,7,18,17,19,41,13,3,3,12,11,13
987,11/15/2023,1246578,521,Buffalo,4000,ND1,H,W,196,89,27,44,4,9,31,40,44,13,5,5,8,25,15
988,11/15/2023,1246792,355,Campbell,412,Virginia Tech,V,L,195,44,14,51,5,19,11,16,35,10,4,3,11,14,13
989,11/15/2023,1246792,412,Virginia Tech,355,Campbell,H,W,196,60,22,58,4,19,12,15,32,14,6,3,8,6,11
990,11/15/2023,1246823,359,Cleveland State,505,Canisius,H,W,196,71,26,58,6,19,13,23,37,12,11,7,10,13,15
991,11/15/2023,1246823,505,Canisius,359,Cleveland State,V,L,196,61,24,67,4,23,9,16,43,8,11,3,16,13,17
992,11/15/2023,1246904,396,South Florida,455,Central Michigan,H,L,195,63,18,57,1,17,26,31,33,7,10,2,10,11,14
993,11/15/2023,1246904,455,Central Michigan,396,South Florida,V,W,195,68,26,53,8,15,8,13,32,13,7,6,5,16,21
994,11/15/2023,1246953,489,Charlotte,562,Utah Valley,H,W,196,62,23,57,5,21,11,15,39,15,9,2,9,12,15
995,11/15/2023,1246953,562,Utah Valley,489,Charlotte,V,L,195,45,18,53,3,16,6,11,31,6,6,1,8,13,16
996,11/15/2023,1247245,508,Columbia,4000,ND1,H,W,193,105,42,66,5,17,16,20,38,29,18,4,8,13,15
997,11/15/2023,1247295,407,Coppin State,483,Louisville,V,L,193,41,16,57,3,17,6,9,30,4,7,2,9,15,14
998,11/15/2023,1247295,483,Louisville,407,Coppin State,H,W,192,61,22,56,6,21,11,14,41,7,8,3,11,14,11
999,11/15/2023,1247322,333,George Mason,425,Cornell,H,W,197,90,31,62,9,22,19,25,34,13,8,5,13,11,18
1000,11/15/2023,1247322,425,Cornell,333,George Mason,V,L,195,83,28,60,14,29,13,17,29,16,8,2,10,13,22
1001,11/15/2023,1247363,290,Dartmouth,4000,ND1,H,W,194,79,25,59,6,29,23,26,39,14,5,2,9,12,12
1002,11/15/2023,1247453,343,Delaware,492,Delaware State,V,W,196,78,27,50,8,14,16,25,31,16,3,2,8,14,17
1003,11/15/2023,1247453,492,Delaware State,343,Delaware,H,L,193,67,24,63,5,22,14,19,30,11,10,1,13,9,19
1004,11/15/2023,1247624,358,Princeton,479,Duquesne,V,W,196,70,27,50,7,20,9,10,23,12,6,1,4,12,17
1005,11/15/2023,1247624,479,Duquesne,358,Princeton,H,L,197,67,23,53,7,21,14,17,24,11,7,4,8,13,15
1006,11/15/2023,1247647,506,East Carolina,575,South Carolina Upstate,H,L,195,81,28,59,6,17,19,31,38,11,4,4,19,14,16
1007,11/15/2023,1247647,575,South Carolina Upstate,506,East Carolina,V,W,195,83,29,61,9,21,16,19,27,14,6,1,10,12,23
1008,11/15/2023,1247697,258,Illinois State,447,Eastern Illinois,H,W,194,69,23,56,6,19,17,26,40,11,5,2,16,10,14
